source_id,source_name,source_project_id,project_name,country,status,project_type,methodology_name,developer_or_supplier,estimated_annual_credits,project_url
gold_standard,Gold Standard,11491,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 31 - GS11491,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,185492,https://registry.goldstandard.org/projects/details/11491
gold_standard,Gold Standard,11490,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 33 - GS11490,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,526580,https://registry.goldstandard.org/projects/details/11490
gold_standard,Gold Standard,11486,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 18 - GS11486,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,537458,https://registry.goldstandard.org/projects/details/11486
gold_standard,Gold Standard,11485,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 15 - GS11485,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,185861,https://registry.goldstandard.org/projects/details/11485
gold_standard,Gold Standard,11484,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 14 - GS11484,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,483028,https://registry.goldstandard.org/projects/details/11484
gold_standard,Gold Standard,11483,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 13 - GS11483,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,490909,https://registry.goldstandard.org/projects/details/11483
gold_standard,Gold Standard,11482,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 12 - GS11482 ,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,867980,https://registry.goldstandard.org/projects/details/11482
gold_standard,Gold Standard,11481,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 11 - GS11481,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v3.1,MicroEnergy Credits,108396,https://registry.goldstandard.org/projects/details/11481
gold_standard,Gold Standard,11480,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 10 - GS11480,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,111265,https://registry.goldstandard.org/projects/details/11480
gold_standard,Gold Standard,11479,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 09 - GS11479,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,106719,https://registry.goldstandard.org/projects/details/11479
gold_standard,Gold Standard,11478,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 08 - GS11478,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,53605,https://registry.goldstandard.org/projects/details/11478
gold_standard,Gold Standard,11477,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 07 - GS11477,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v3.1,MicroEnergy Credits,53605,https://registry.goldstandard.org/projects/details/11477
gold_standard,Gold Standard,11476,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 04 - GS11476,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v3.1,MicroEnergy Credits,55763,https://registry.goldstandard.org/projects/details/11476
gold_standard,Gold Standard,11475,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 03 - GS11475,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v3.1,MicroEnergy Credits,61452,https://registry.goldstandard.org/projects/details/11475
gold_standard,Gold Standard,11489,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 34 - GS11489,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,526580,https://registry.goldstandard.org/projects/details/11489
gold_standard,Gold Standard,11448,Water and Climate VPA #2 – Madhya Pradesh India,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CARBON IMPACT CAPITAL PTE. LTD.,57775,https://registry.goldstandard.org/projects/details/11448
gold_standard,Gold Standard,11462,S2 Cameroun (Noun and Mifi departments) Cookstove VPA 002 ,Cameroon,Listed,Energy Efficiency - Domestic,GS TPDDTEC v3.1,EcoAct,60000,https://registry.goldstandard.org/projects/details/11462
gold_standard,Gold Standard,11538,Zhangjiajie  Meitanwan MSW landfill site LFG recovery to power project ,China,Gold Standard Certified Project,Biogas - Electricity,ACM0001 Flaring or use of landfill gas,Henan BCCY Environmental Energy Co. Ltd.,80388,https://registry.goldstandard.org/projects/details/11538
gold_standard,Gold Standard,11564,GS1385 Man and Man Enterprise Improved Cooking Stoves Programme in Ghana - VPA002 (Western Region),Ghana,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Man and Man Enterprise,413653,https://registry.goldstandard.org/projects/details/11564
gold_standard,Gold Standard,11577,Programme of Activities for Shipping Energy Efficiency Retrofits,International,Gold Standard Certified Design,Energy Efficiency - Transport Sector,,Barry Rogliano Salles (Genève) SA.,17790,https://registry.goldstandard.org/projects/details/11577
gold_standard,Gold Standard,11543,Improved Cookstove Distribution Project in India by EKIESL (VPA-001),India,Listed,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,EKI Energy Services Limited,0,https://registry.goldstandard.org/projects/details/11543
gold_standard,Gold Standard,11474,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 02 - GS11474,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,58984,https://registry.goldstandard.org/projects/details/11474
gold_standard,Gold Standard,11620,Santanasol 50MW PV Plant,Dominican Republic,Gold Standard Certified Design,PV,ACM0002 Grid-connected electricity generation from renewable sources,AES DOMINICANA RENEWABLE ENERGY S.A.,72793,https://registry.goldstandard.org/projects/details/11620
gold_standard,Gold Standard,11563,Tutly Solar PV Plant in Uzbekistan,Uzbekistan,Gold Standard Certified Design,PV,,First Climate (Switzerland) AG,152058,https://registry.goldstandard.org/projects/details/11563
gold_standard,Gold Standard,11508,Clean Cooking Programme for Biomass Gasification (PoA),Zambia,Gold Standard Certified Design,Energy Efficiency - Domestic,Methodology for Metered & Measured Energy Cooking Devices,Emerging Cooking Solutions Sweden AB,0,https://registry.goldstandard.org/projects/details/11508
gold_standard,Gold Standard,11509,GS11508 VPA1: Clean Cooking with Biomass Gasification in Zambia,Zambia,Gold Standard Certified Design,Energy Efficiency - Domestic,Methodology for Metered & Measured Energy Cooking Devices,Emerging Cooking Solutions Sweden AB,8952,https://registry.goldstandard.org/projects/details/11509
gold_standard,Gold Standard,11466,Anakot Thmei Safe Water Project,Cambodia,Gold Standard Certified Project,Energy Efficiency - Domestic,,Schneider Electric France,6225,https://registry.goldstandard.org/projects/details/11466
gold_standard,Gold Standard,11558,Yandun 8C Wind Farm Project,China,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,335134,https://registry.goldstandard.org/projects/details/11558
gold_standard,Gold Standard,11556,Yunxiao Zengjiang Wind Farm,China,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,45365,https://registry.goldstandard.org/projects/details/11556
gold_standard,Gold Standard,11560,CNOOC Weifang Binhai Wind Farm Phase II Project,China,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,81358,https://registry.goldstandard.org/projects/details/11560
gold_standard,Gold Standard,11559,CNOOC Pingyin Wind Farm Phase I project,China,Gold Standard Certified Project,Wind,,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,83913,https://registry.goldstandard.org/projects/details/11559
gold_standard,Gold Standard,11595,Dengzhou AMMS GHG Mitigation Project,China,Gold Standard Certified Project,Biogas - Heat,ACM0010 GHG emission reductions from manure management systems,Sirreon Technology & Development (Beijing) Co.Ltd,461437,https://registry.goldstandard.org/projects/details/11595
gold_standard,Gold Standard,11593,Hongwang Animal Manure Management System GHG Mitigation Project in Fangcheng County,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Sirreon Technology & Development (Beijing) Co.Ltd,314542,https://registry.goldstandard.org/projects/details/11593
gold_standard,Gold Standard,11451,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 17 - GS11451,India,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,128446,https://registry.goldstandard.org/projects/details/11451
gold_standard,Gold Standard,11452,GS11450 - MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India - CPA 32 - GS11452,India,Listed,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,MicroEnergy Credits,526580,https://registry.goldstandard.org/projects/details/11452
gold_standard,Gold Standard,11450,MicroEnergy Credits – Microfinance for Clean Energy Product Lines – India,India,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-III.AR. Substituting fossil fuel based lighting with LED lighting systems,MicroEnergy Credits,0,https://registry.goldstandard.org/projects/details/11450
gold_standard,Gold Standard,11539,Bundling of household biogas plants for thermal energy applications,India,Gold Standard Certified Project,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,36000,https://registry.goldstandard.org/projects/details/11539
gold_standard,Gold Standard,11471,Livelihoods Chitetezo Mbaula Project ,Malawi,Listed,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Deactivated Projects,64829,https://registry.goldstandard.org/projects/details/11471
gold_standard,Gold Standard,11467,Central Area of Sanmenxia City Geothermal Based Space Heating System,China,Gold Standard Certified Project,Geothermal,AM0072 Fossil Fuel Displacement by Geothermal Resources for Space Heating,Henan Deneng Energy&Environmental Protection Technology Co.Ltd.,59126,https://registry.goldstandard.org/projects/details/11467
gold_standard,Gold Standard,11455,Implementation of Bio digestors in rural areas of Madhya Pradesh India,India,Gold Standard Certified Project,Other,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Radheshyam Cottex,48466,https://registry.goldstandard.org/projects/details/11455
gold_standard,Gold Standard,11447,Water and Climate VPA #1 – Madhya Pradesh India,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CARBON IMPACT CAPITAL PTE. LTD.,57775,https://registry.goldstandard.org/projects/details/11447
gold_standard,Gold Standard,11070,GS1340 Efficient cookstoves in Burkina Faso – VPA-25 – Solidagro F3PA cookstoves in Passoré ,Burkina Faso,Gold Standard Certified Project,Energy Efficiency - Domestic,,CO2logic,9700,https://registry.goldstandard.org/projects/details/11070
gold_standard,Gold Standard,11441,Bundled household biogas plants project in Jammu and Punjab ,India,Gold Standard Certified Project,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Value Network Ventures Pte. Ltd.,40129,https://registry.goldstandard.org/projects/details/11441
gold_standard,Gold Standard,11440,GS10884 - KOKO Kenya - Ethanol Cookstoves Program - CPA-0002,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,KOKO Network limited,1081893,https://registry.goldstandard.org/projects/details/11440
gold_standard,Gold Standard,11439,Alternate Wetting and Drying Technology for Climate Compatible Rice Cultivation in Nepal plains ,Nepal,Listed,Other,,Value Network Ventures Pte. Ltd.,55575,https://registry.goldstandard.org/projects/details/11439
gold_standard,Gold Standard,11438,SOLVATTEN Solar Safe Water Heater Kenya,Kenya,Gold Standard Certified Design,Energy Efficiency - Domestic,Other,Solvatten AB,50000,https://registry.goldstandard.org/projects/details/11438
gold_standard,Gold Standard,11437,Installation of Household biogas plants in India,India,Gold Standard Certified Project,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,35000,https://registry.goldstandard.org/projects/details/11437
gold_standard,Gold Standard,11436,Parque Solar Zonaxol,Dominican Republic,Gold Standard Certified Design,Other,ACM0002 Grid-connected electricity generation from renewable sources,ZONAXOL S.A.,57288,https://registry.goldstandard.org/projects/details/11436
gold_standard,Gold Standard,11435,GS10789 VPA7: Efficient and Clean Cooking for households in the Democratic Republic of Congo (DRC) ,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Global Cookstoves Ltd.,541507,https://registry.goldstandard.org/projects/details/11435
gold_standard,Gold Standard,11434,GS10789 VPA6: Efficient and Clean Cooking for households in Cote d’Ivoire ,Côte d'Ivoire,Gold Standard Certified Project,Energy Efficiency - Domestic,,ECOA Climate Capital,33796,https://registry.goldstandard.org/projects/details/11434
gold_standard,Gold Standard,11433,GS10789 VPA5: Efficient and Clean Cooking for households in the Democratic Republic of Congo (DRC),Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,,ECOA Climate Capital,57442,https://registry.goldstandard.org/projects/details/11433
gold_standard,Gold Standard,11432,GS10789 GS10791 RVPA-4: Efficient and Clean Cooking for households in Kenya,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,ECOA Climate Capital,171888,https://registry.goldstandard.org/projects/details/11432
gold_standard,Gold Standard,11427,Installation of Household Biogas plants in various states of India,India,Gold Standard Certified Project,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,46657,https://registry.goldstandard.org/projects/details/11427
gold_standard,Gold Standard,11426,Installation of Household Biogas plants in Punjab - 1,India,Gold Standard Certified Project,Biogas - Heat,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,GRENEITY INFOCOM SERVICE PRIVATE LIMITED,33000,https://registry.goldstandard.org/projects/details/11426
gold_standard,Gold Standard,11425,GS5658 VPA 41: Water is Life Madagascar,Madagascar,Listed,Biogas - Electricity,GS Water Access and WASH Methodology v1.,Madaprojects Srl SB,10000,https://registry.goldstandard.org/projects/details/11425
gold_standard,Gold Standard,11424,The Breathing Space Improved Cooking Stoves Programme India – VPA No. 16 Envirofit,India,Gold Standard Certified Project,Energy Efficiency - Domestic,,Envirofit International Ltd.,114822,https://registry.goldstandard.org/projects/details/11424
gold_standard,Gold Standard,11423,160MW Balaoi & Caunayan Wind Energy Project,Philippines,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,BAYOG WIND POWER CORP,363894,https://registry.goldstandard.org/projects/details/11423
gold_standard,Gold Standard,11422,Make Wells Live,Kenya,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,WellBoring,58000,https://registry.goldstandard.org/projects/details/11422
gold_standard,Gold Standard,11421,Ea Nam Wind Power Project,Viet Nam,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Monsoon Carbon Pte Ltd,933236,https://registry.goldstandard.org/projects/details/11421
gold_standard,Gold Standard,11420,10MW Iris (Baruthankanda) Solar Power Project (2018-SOP-004-10.0MW) ,Sri Lanka,Gold Standard Certified Project,Other,AMS-I.D. Grid connected renewable electricity generation,Koho Trading and Consultancy (Private) Limited,15065,https://registry.goldstandard.org/projects/details/11420
gold_standard,Gold Standard,11419,10MW Anorchi Lanka (Baruthankanda) Solar Power Project (2018-SOP-003-10.0MW) ,Sri Lanka,Gold Standard Certified Project,Other,AMS-I.D. Grid connected renewable electricity generation,Koho Trading and Consultancy (Private) Limited,15065,https://registry.goldstandard.org/projects/details/11419
gold_standard,Gold Standard,11418,10MW Nedunkulam Solar PV Project (2018-SOP-002-10.0MW) ,Sri Lanka,Gold Standard Certified Project,Other,AMS-I.D. Grid connected renewable electricity generation,Koho Trading and Consultancy (Private) Limited,18984,https://registry.goldstandard.org/projects/details/11418
gold_standard,Gold Standard,11417,10MW Solar One Ceylon (Pudukadumalai) Solar Power Project (2018-SOP-001-10.0MW) ,Sri Lanka,Gold Standard Certified Project,Other,AMS-I.D. Grid connected renewable electricity generation,Koho Trading and Consultancy (Private) Limited,17969,https://registry.goldstandard.org/projects/details/11417
gold_standard,Gold Standard,11416,Programme of Activities for Small Scale Solar and Wind Power Generation in Sri Lanka ,Sri Lanka,Gold Standard Certified Design,Other,AMS-I.D. Grid connected renewable electricity generation,Koho Trading and Consultancy (Private) Limited,67083,https://registry.goldstandard.org/projects/details/11416
gold_standard,Gold Standard,11415,Nhon Hoa 2 Wind Power Project,Viet Nam,Gold Standard Certified Project,Wind,,Monsoon Sustainability Co. Ltd.,135655,https://registry.goldstandard.org/projects/details/11415
gold_standard,Gold Standard,11414,Nhon Hoa 1 Wind Power Project,Viet Nam,Gold Standard Certified Project,Wind,,Monsoon Sustainability Co. Ltd.,135301,https://registry.goldstandard.org/projects/details/11414
gold_standard,Gold Standard,11413,Nexif Energy Ben Tre Wind Power Project,Viet Nam,Gold Standard Certified Design,Other,ACM0002 Grid-connected electricity generation from renewable sources,Coral Future Pte. Ltd.,230512,https://registry.goldstandard.org/projects/details/11413
gold_standard,Gold Standard,11412,VPA 1: The MomCare Project,Tanzania United Republic of,Gold Standard Certified Design,Energy Efficiency - Domestic,Other,4Life Solutions ApS,2665,https://registry.goldstandard.org/projects/details/11412
gold_standard,Gold Standard,11411,Sustainable Water Purification Programme,Tanzania United Republic of,Gold Standard Certified Design,Energy Efficiency - Domestic,Other,Deactivated Projects,60000,https://registry.goldstandard.org/projects/details/11411
gold_standard,Gold Standard,11410,Greenlandfill_Meknès,Morocco,Gold Standard Certified Design,"Biomass, or Liquid Biofuel - Cogeneration",ACM0001 Flaring or use of landfill gas,Suez Atlas,64000,https://registry.goldstandard.org/projects/details/11410
gold_standard,Gold Standard,11409,Solar Water Heater Progam in India CPA-08 ,India,Gold Standard Certified Project,Solar Thermal - Heat,AMS-I.C. Thermal energy production with or without electricity,Nuetech Solar Systems Private Limited,43328,https://registry.goldstandard.org/projects/details/11409
gold_standard,Gold Standard,11408,Solar systems for small businesses and households – CPA01,Nigeria,Gold Standard Certified Design,Other,AMS-I.A. Electricity generation by the user,Access to Energy gGmbH (A2EI),60000,https://registry.goldstandard.org/projects/details/11408
gold_standard,Gold Standard,11407,Solar systems for small businesses and households,Nigeria,Gold Standard Certified Design,Other,AMS-I.A. Electricity generation by the user,Access to Energy gGmbH (A2EI),60000,https://registry.goldstandard.org/projects/details/11407
gold_standard,Gold Standard,11405,ReNew Solar Power Project in AP ,India,Gold Standard Certified Project,Solar Thermal - Electricity,,Renew Power Synergy Private Limited,89622,https://registry.goldstandard.org/projects/details/11405
gold_standard,Gold Standard,11404,Lingasugur Wind Power Project in Karnataka ,India,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Renew Power Synergy Private Limited,75834,https://registry.goldstandard.org/projects/details/11404
gold_standard,Gold Standard,11403,Rajgarh Wind Power Project in Rajasthan ,India,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Renew Power Synergy Private Limited,72085,https://registry.goldstandard.org/projects/details/11403
gold_standard,Gold Standard,11402,Mandsaur Wind Power Project in Madhya Pradesh ,India,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Renew Power Synergy Private Limited,84956,https://registry.goldstandard.org/projects/details/11402
gold_standard,Gold Standard,11401,Bhesada Wind Power Project in Rajasthan,India,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Renew Power Synergy Private Limited,185075,https://registry.goldstandard.org/projects/details/11401
gold_standard,Gold Standard,11400,Fajina Geothermal Based Space Heating System,China,Gold Standard Certified Project,Geothermal,AM0072 Fossil Fuel Displacement by Geothermal Resources for Space Heating,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,487050,https://registry.goldstandard.org/projects/details/11400
gold_standard,Gold Standard,11398,Biolite Solar Lighting Project in Rwanda,Rwanda,Listed,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,Biolite Inc,63298,https://registry.goldstandard.org/projects/details/11398
gold_standard,Gold Standard,11397,Biolite Solar Lighting Project in Malawi,Malawi,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,BioLite Inc.,84397,https://registry.goldstandard.org/projects/details/11397
gold_standard,Gold Standard,11395,250 MW Wind Power Project by Mytrah Energy,India,Listed,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Infinite Environmental Solutions LLP,555699,https://registry.goldstandard.org/projects/details/11395
gold_standard,Gold Standard,11394,India Dairy Biogas Program,India,Gold Standard Certified Project,Biogas - Heat,GS TPDDTEC v 3.,SISTEMA.BIO INC.,416214,https://registry.goldstandard.org/projects/details/11394
gold_standard,Gold Standard,11393,Ca Mau 1D Wind Power Plant,Viet Nam,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Coral Future Pte. Ltd.,252641,https://registry.goldstandard.org/projects/details/11393
gold_standard,Gold Standard,11392,Hoa Binh 5 Wind Power Project – Phase 1,Viet Nam,Gold Standard Certified Design,Other,ACM0002 Grid-connected electricity generation from renewable sources,Coral Future Pte. Ltd.,246056,https://registry.goldstandard.org/projects/details/11392
gold_standard,Gold Standard,11359,Installation of High Efficiency Firewood Cookstoves in Malawi  ,Malawi,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC v3.1,C-Quest Capital Stoves Asia Ltd,155993,https://registry.goldstandard.org/projects/details/11359
gold_standard,Gold Standard,11358,Efficient Kitchens in India,India,Gold Standard Certified Project,Energy Efficiency - Domestic,,Climate Impact Partners Limited,84502,https://registry.goldstandard.org/projects/details/11358
gold_standard,Gold Standard,11357,CPA # 6 Improved Cooking Stoves for Nigeria,Nigeria,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,atmosfair gGmbH,38527,https://registry.goldstandard.org/projects/details/11357
gold_standard,Gold Standard,11356,Fuel-Switch Project Deriving Carbon Assets from the Use of Non-Edible Raw Agriculture-Derived Oil System (NERADO System) To Replace Heavy Fuel Oil For Aluminum Dross Recycling In Malaysia ,Malaysia,Gold Standard Certified Design,"Biomass, or Liquid Biofuel - Electricity",AMS-III.AS. Switch from fossil fuel to biomass in existing manufacturing facilities for non-energy applications,Climate Resources Exchange International Pte Ltd,1479,https://registry.goldstandard.org/projects/details/11356
gold_standard,Gold Standard,11355,VPA - Spouts 9,Uganda,Listed,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Believe Green LLC,10000,https://registry.goldstandard.org/projects/details/11355
gold_standard,Gold Standard,11354,VPA - Spouts 8,Uganda,Listed,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Believe Green LLC,10000,https://registry.goldstandard.org/projects/details/11354
gold_standard,Gold Standard,11353,VPA - Spouts 7,Uganda,Listed,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Believe Green LLC,10000,https://registry.goldstandard.org/projects/details/11353
gold_standard,Gold Standard,11352,Kenya biomass gasification for clean cooking,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,Better Cooking Company Inc.,9000,https://registry.goldstandard.org/projects/details/11352
gold_standard,Gold Standard,11351,Thuan Nhien Phong Wind Farm,Viet Nam,Gold Standard Certified Project,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Gaia Environment (S) Pte Ltd,85736,https://registry.goldstandard.org/projects/details/11351
gold_standard,Gold Standard,11350,Lac Hoa Wind Power Project,Viet Nam,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,WIND POWER LAC HOA CO.LTD,88056,https://registry.goldstandard.org/projects/details/11350
gold_standard,Gold Standard,11349,Hoa Dong Wind Power Project,Viet Nam,Gold Standard Certified Design,Wind,ACM0002 Grid-connected electricity generation from renewable sources,WIND POWER HOA DONG CO.LTD,80378,https://registry.goldstandard.org/projects/details/11349
gold_standard,Gold Standard,11344,BOR BIOGAS-SOLAR HYBRID PROJECT,Turkey,Gold Standard Certified Project,Biogas - Electricity,,GTE KARBON SUSTAINABLE ENERJI EGITIM DANISMANLIK VE TICARET A.S.,191916,https://registry.goldstandard.org/projects/details/11344
gold_standard,Gold Standard,11343,GS10875 Namene Solar Lights Distribution Programme in Southern African Countries - Zimbabwe VPA 1 (GS 11343),Zimbabwe,Gold Standard Certified Design,Other,AMS-III.AR. Substituting fossil fuel based lighting with LED lighting systems,NAMENE CLIMATE INVESTMENT VEHICLE LIMITED,42605,https://registry.goldstandard.org/projects/details/11343
gold_standard,Gold Standard,11341,ADIYAMAN LANDFILL PLANT,Turkey,Gold Standard Certified Design,Other,,Panab Tekirdag Enerji,102530,https://registry.goldstandard.org/projects/details/11341
gold_standard,Gold Standard,11339,Kuzey Biogas Energy Project,Turkey,Gold Standard Certified Design,Biogas - Electricity,,Samsun Avdan Energy,70000,https://registry.goldstandard.org/projects/details/11339
gold_standard,Gold Standard,11338,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Anhui Province,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,208966,https://registry.goldstandard.org/projects/details/11338
gold_standard,Gold Standard,11337,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Jiangxi Province,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,473691,https://registry.goldstandard.org/projects/details/11337
gold_standard,Gold Standard,11336,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Guangxi Province,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,280549,https://registry.goldstandard.org/projects/details/11336
gold_standard,Gold Standard,11335,Shuangbaotai Animal Manure Management System GHG Mitigation Project in Guangdong Province,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,268650,https://registry.goldstandard.org/projects/details/11335
gold_standard,Gold Standard,11334,Heilongjiang Swine Farm Animal Waste Management System GHG Mitigation Project,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,435352,https://registry.goldstandard.org/projects/details/11334
gold_standard,Gold Standard,11333,Swine Farm Animal Manure Management System GHG Mitigation Project in Hubei Province ,China,Gold Standard Certified Project,Biogas - Electricity,ACM0010 GHG emission reductions from manure management systems,Profit Carbon Environmental Energy Technology (Shanghai) Co. Ltd.,292339,https://registry.goldstandard.org/projects/details/11333
gold_standard,Gold Standard,11331,Circle Gas LPG Smart Meter Program in Kenya,Kenya,Gold Standard Certified Project,Energy Efficiency - Domestic,,CIRCLE GAS LIMITED,1949899,https://registry.goldstandard.org/projects/details/11331
